contrast,midtime,estimate,lower.HPD,upper.HPD
absent effect,89,-0.06776079274608417,-0.19156342926084396,0.06167176926990238
present effect,89,0.06776079274608417,-0.06167176926990238,0.19156342926084396
absent effect,90,-0.06640749159567448,-0.19238703084682493,0.062154575126001005
present effect,90,0.06640749159567448,-0.062154575126001005,0.19238703084682493
absent effect,91,-0.06496568479323579,-0.1927924594458833,0.06246486029304928
present effect,91,0.06496568479323579,-0.06246486029304928,0.1927924594458833
absent effect,92,-0.06366548760959995,-0.1915563009538771,0.06435603550046635
present effect,92,0.06366548760959995,-0.06435603550046635,0.1915563009538771
absent effect,93,-0.06232544410873968,-0.19083716777318713,0.0659681637999428
present effect,93,0.06232544410873968,-0.0659681637999428,0.19083716777318713
absent effect,94,-0.06096366038519505,-0.18997265183846396,0.06744358161054553
present effect,94,0.06096366038519505,-0.06744358161054553,0.18997265183846396
absent effect,95,-0.05956746598322222,-0.1895470199187317,0.06883652498498857
present effect,95,0.05956746598322222,-0.06883652498498857,0.1895470199187317
absent effect,96,-0.05821518633512654,-0.1889392278548373,0.07044674700795886
present effect,96,0.05821518633512654,-0.07044674700795886,0.1889392278548373
absent effect,97,-0.056838175340183636,-0.18703919405885988,0.07322522825716604
present effect,97,0.056838175340183636,-0.07322522825716604,0.18703919405885988
absent effect,98,-0.055532053380802984,-0.18774743256863996,0.07335983553149039
present effect,98,0.055532053380802984,-0.07335983553149039,0.18774743256863996
absent effect,99,-0.05435957496610955,-0.1867291344508155,0.07536978830889635
present effect,99,0.05435957496610955,-0.07536978830889635,0.1867291344508155
absent effect,100,-0.05319451724146033,-0.1860465737435858,0.07727077986708926
present effect,100,0.05319451724146033,-0.07727077986708926,0.1860465737435858
absent effect,101,-0.0520036929280007,-0.1853462329399027,0.07925187050550757
present effect,101,0.0520036929280007,-0.07925187050550757,0.1853462329399027
absent effect,102,-0.05086761586876513,-0.18345832207196555,0.08235427503480094
present effect,102,0.05086761586876513,-0.08235427503480094,0.18345832207196555
absent effect,103,-0.04957682951769554,-0.1849562547680691,0.08170351597736598
present effect,103,0.04957682951769554,-0.08170351597736598,0.1849562547680691
