x,predicted,conf.low,conf.high,group
0,0.4628614121658263,0.4015246311968941,0.5208685758539922,absent
0,0.5486351910050334,0.48377820847671155,0.6044921600748988,present
1,0.462201972023853,0.4013562829584716,0.5200195577379231,absent
1,0.5474995889692749,0.4830984339039473,0.602920267944489,present
2,0.4614596861152183,0.4021143680844312,0.5201757380591142,absent
2,0.5463706654455738,0.4826764299308724,0.6016278566268397,present
3,0.4607622307699719,0.4020302486725079,0.5193501729289371,absent
3,0.5452401983477126,0.4839919490639161,0.602182462538187,present
4,0.46008457619799553,0.40239489320200983,0.5190144735978145,absent
4,0.5441310306455492,0.4836925639468272,0.6009921018744409,present
5,0.4594434261362693,0.40196781151815614,0.5178699722458279,absent
5,0.5429844690246206,0.48320904695819616,0.5998733173087951,present
6,0.45877333198387216,0.40156743378590104,0.5169209712904449,absent
6,0.5419172959510483,0.4812766096007105,0.5971301600189609,present
7,0.45810536664911233,0.4013580374144433,0.5161871110298406,absent
7,0.5408190106078196,0.47982831804046555,0.5952617863673981,present
8,0.45744974965289104,0.40048305855425,0.5147281196827811,absent
8,0.5396725361473617,0.48057651168433013,0.5953131715424742,present
9,0.4567395691763357,0.39807431384012154,0.5117302656249378,absent
9,0.5385444083888864,0.4807577142553093,0.5948249347015638,present
10,0.45606355118556674,0.39818707678911747,0.5112847726987971,absent
10,0.5373866122381991,0.47934265532880327,0.5928677606440227,present
11,0.45535171776185673,0.3995970723859487,0.512244035544068,absent
11,0.5363060827851825,0.4783530770793041,0.5912982849034869,present
12,0.45467490641108477,0.3991220403179125,0.5112362577727185,absent
12,0.5351944734381774,0.4774908508349046,0.5900007989043623,present
13,0.45398177458177685,0.3973087466967836,0.5088275270156049,absent
13,0.5340884572553506,0.47598824468094686,0.5880627957680162,present
14,0.4532970203507459,0.3973201124603191,0.5085156596035896,absent
14,0.5329800731626153,0.47493375504812757,0.5866402304807529,present
15,0.45262943571533365,0.39632005890753436,0.5070820985326872,absent
15,0.5319120162674585,0.4740019994642113,0.5852942597760228,present
