x,predicted,conf.low,conf.high,group
0,0.48905398401168254,0.4217419556005906,0.5562529315962362,present
0,0.5563439427934431,0.49086741129365846,0.6189705285746593,absent
1,0.48782260887583107,0.4222397355896702,0.5558423460928172,present
1,0.5543338714847937,0.48867153582643674,0.6160089042706509,absent
2,0.4865893515569999,0.4202048144650682,0.5529127746296294,present
2,0.5523148156280762,0.48928045929191794,0.6155977844051805,absent
3,0.485327618743853,0.4187675676406532,0.5506746825708442,present
3,0.5503215953733497,0.48678596766012744,0.6122596444880944,absent
4,0.4841494331329173,0.4176869225592348,0.5486185680075748,present
4,0.5482340158714796,0.4852855160475413,0.6099198758043688,absent
5,0.4829444466879407,0.41906489599342767,0.5493138135955283,present
5,0.54616350078837,0.4829418370769552,0.6065927165983717,absent
6,0.4816670175340671,0.41691804055571646,0.5462128112410054,present
6,0.5441481722451287,0.4812648136695016,0.6042276871976582,absent
7,0.48048855147275416,0.4160841432535258,0.5446250971424015,present
7,0.5421163910025915,0.48146955158010357,0.6035936429049784,absent
8,0.47926224416405133,0.4156551830181038,0.5435558814004526,present
8,0.5400551321799401,0.4799936511309947,0.60128505805191,absent
9,0.47806343919245237,0.4139025037743385,0.5412228125412245,present
9,0.5379317281027106,0.4767009492490759,0.5974144581508029,absent
10,0.47686441728245715,0.4127259457748716,0.539507963819402,present
10,0.5359330760401478,0.47512178387950177,0.5951029245700044,absent
11,0.4756447300752098,0.4153579727850772,0.5415717432771275,present
11,0.533868157245199,0.4735818684078174,0.5929464827591707,absent
12,0.4743774610173522,0.4128722922481431,0.5383208189325622,present
12,0.5318394688020862,0.4728805014772149,0.59154169353457,absent
13,0.4731315005792868,0.41219002799805865,0.5367813095315557,present
13,0.5298054233289025,0.4718117453166775,0.5897851942825418,absent
14,0.4718981957809824,0.4111552423057839,0.5351679085041305,present
14,0.5277531982591797,0.46940557242119296,0.5869302271268984,absent
15,0.4707005568100257,0.4103602023349436,0.5336894135658854,present
15,0.5256886362177029,0.46666155184335395,0.5835496015922367,absent
16,0.4694969939051161,0.4098159251900277,0.5324354612363884,present
16,0.5236424788589142,0.46461096023500853,0.5809744883703429,absent
17,0.46825861775882754,0.4084209447273551,0.5305846797407487,present
17,0.5215786571692944,0.46673888333271324,0.5826383736284475,absent
18,0.4669864710670332,0.40714831515708416,0.5288174062005465,present
18,0.5195307004595494,0.4605177441320988,0.5760138078935264,absent
19,0.4657387449601393,0.4068535853148597,0.5281195256943991,present
19,0.5174503635716,0.46300051413470983,0.5777927394610237,absent
20,0.46447473826897484,0.4059963093855143,0.5269832245201288,present
20,0.5153575635570319,0.45819455035352025,0.5725637599542489,absent
21,0.4633308687156164,0.4049665733560433,0.5254700454031558,present
21,0.5132436757988228,0.4566023020508969,0.57057420676896,absent
22,0.46212932543096874,0.4042458113723858,0.5243448346960321,present
22,0.5111892738698491,0.4562470353468195,0.5698633434251116,absent
23,0.4609021739973157,0.4031844121420298,0.5229396576307795,present
23,0.509180420796649,0.45393545069710484,0.5673944002355691,absent
24,0.4597321858695359,0.40184464021503835,0.5212542859103603,present
24,0.5070907791114302,0.45195269664779203,0.5651529395210958,absent
25,0.4585409045659217,0.40179756348689316,0.5209677043437483,present
25,0.5050303704119739,0.45016040347163494,0.5632854382285338,absent
26,0.45726934921600093,0.40057405370796706,0.5194769108995854,present
26,0.5030190110242285,0.4458209967725779,0.5587658739707554,absent
27,0.45600583023059443,0.3992124230754981,0.517940896849443,present
27,0.5009302569126021,0.44356207385761587,0.556353546300509,absent
28,0.45471438709907286,0.397114043545332,0.5155597122389776,present
28,0.49891069131527266,0.4424923810062129,0.5551586408502062,absent
29,0.4534743271957209,0.39612172401730195,0.5143905710459351,present
29,0.4969691876587432,0.44029693090307714,0.553076606047471,absent
30,0.4522371047807189,0.39388600856577893,0.5120271889022354,present
30,0.49490956398541064,0.43930678704156906,0.5521001738062006,absent
31,0.4510035046250908,0.392239475759009,0.5100824619824385,present
31,0.49288741266409986,0.4375192339513154,0.5505679810756653,absent
32,0.4497517145136346,0.389550790807106,0.5072212064786,present
32,0.49083365723486166,0.4354455272730442,0.5485508244999625,absent
33,0.44847476874231756,0.3889937500918413,0.5065206627446633,present
33,0.48877215058062096,0.43397443251720846,0.5471190671924108,absent
34,0.44725838120857686,0.38713655119888907,0.5045863067976051,present
34,0.4867512855213649,0.4314747968935441,0.5447252126087484,absent
35,0.44598856586600777,0.38737265958443584,0.5049283014816974,present
35,0.4847331955585209,0.42668568512101906,0.5400431604790917,absent
36,0.4447446452310313,0.38649516071919787,0.5039668562531469,present
36,0.48265316655972634,0.4252386425841166,0.5387706762548365,absent
37,0.4434803440809402,0.3851271298188173,0.5026960721233981,present
37,0.48065555143276334,0.42305814345772075,0.5368146568703839,absent
38,0.44227174378190737,0.381838416140496,0.4992913152827868,present
38,0.47860113582152103,0.4209999131263095,0.5348726039471937,absent
39,0.44105577185877726,0.38230273625969874,0.4998280494277154,present
39,0.4765866242238266,0.4187277031025797,0.5328964249025845,absent
40,0.43980903241505526,0.3802006944433362,0.49771344384377597,present
40,0.4745908758624404,0.4164578815160773,0.5310838960082709,absent
41,0.43860837534677066,0.3783250257248972,0.49585222623796077,present
41,0.4726133092027388,0.41483239795319826,0.529823914024933,absent
42,0.4373710936405,0.378025292621311,0.4957367747297617,present
42,0.4706197131764069,0.41451567659546823,0.5300871423260469,absent
43,0.4361928283616328,0.37818310300563346,0.49606527420606905,present
43,0.46862737188741393,0.41411504126621396,0.5301567790277277,absent
44,0.4350141203431613,0.3758753121901773,0.4937695517388078,present
44,0.4665973190071533,0.4092902860729798,0.5254844555451558,absent
45,0.4337834157355784,0.3751663901582358,0.4931313837132703,present
45,0.4646157428471174,0.4087857632569788,0.5254105137016821,absent
46,0.4325202978314944,0.3726176182281919,0.4907513565955207,present
46,0.46265456233916086,0.40712664533277243,0.5240243326253498,absent
47,0.43130719426588493,0.37141676977396054,0.4896433612189343,present
47,0.46067953238089554,0.40474782869745224,0.5219504503013509,absent
48,0.43011009981673376,0.3700412131423476,0.48837565474577393,present
48,0.4587670043754435,0.40226548827797526,0.5198427327692363,absent
49,0.428921749670207,0.36886701483861534,0.4872384186893545,present
49,0.4568249218323314,0.40003920949613436,0.5179361248228419,absent
50,0.42771326614792904,0.3680179151504992,0.4867430285521238,present
50,0.45488306342882523,0.39693517307294096,0.5153067203888563,absent
51,0.4265343460908091,0.3665569214644853,0.48555808862423827,present
51,0.4529378746238754,0.394902192780813,0.5135650557609486,absent
52,0.4253430726614094,0.366101605708429,0.4852848252980929,present
52,0.4510322193149754,0.3925679591417714,0.5116206287250593,absent
53,0.4241035567250119,0.3651703191358689,0.4846821323623617,present
53,0.44914923022847986,0.3908874067037607,0.5103248056580576,absent
54,0.4228738453719708,0.3651134670452226,0.48488996567562365,present
54,0.44716205415186844,0.38785628827284657,0.5074952843253776,absent
55,0.42164770127686224,0.36248866361138266,0.4823626730172931,present
55,0.4452364327542336,0.38635848850292337,0.5064911675000898,absent
56,0.42042725778694257,0.36228622096413937,0.4823163346684907,present
56,0.44329192960242486,0.3843135292628162,0.5047498225759045,absent
57,0.4192069080547646,0.36093270568826225,0.48103051471356223,present
57,0.44137314907981107,0.3823920436611362,0.5031265335278186,absent
58,0.4180116138126962,0.3594770407357759,0.47994495976947366,present
58,0.4395036783090477,0.38005646985708325,0.5011993469343697,absent
59,0.41682876235238514,0.3576062376612038,0.4783253243390292,present
59,0.43769871211892386,0.3783896714747526,0.49992524199174443,absent
60,0.41568197024257075,0.3569436938126081,0.4779997419534161,present
60,0.43583925194733164,0.37643845888892735,0.4983361059700051,absent
61,0.41452110558276484,0.3546086520734708,0.4757121806494387,present
61,0.4339775793631271,0.37429063001480023,0.49642910412097835,absent
62,0.41325285149289054,0.3535034475068581,0.47480383784165586,present
62,0.43220300340768997,0.3719961555679096,0.4944539481762053,absent
63,0.41209149021148095,0.35218089392214663,0.4735740505921074,present
63,0.4303539811000956,0.37044642393722077,0.4931324131178934,absent
64,0.41089068191945594,0.35112613303401197,0.4727540937035873,present
64,0.4285317083134784,0.36972306354572093,0.4927457629968821,absent
65,0.4097164093952586,0.3498988651446341,0.4716543698034163,present
65,0.42671316876247467,0.3671098875084793,0.4903570051863282,absent
66,0.4085621625934444,0.34810425604872103,0.47003141224761075,present
66,0.4249302693100868,0.3654469125691777,0.48892163531072386,absent
67,0.40742889284298295,0.3470743466866518,0.46930400734869654,present
67,0.4231559277858706,0.36356940100173424,0.4872644030453526,absent
68,0.4062591097420334,0.34642446720208886,0.4687540771094223,present
68,0.4213962589198447,0.36148884471828296,0.48536200635570387,absent
69,0.40511724980603203,0.34465952420552404,0.4670554310995142,present
69,0.41964204278238754,0.357424133077415,0.48126409275104864,absent
70,0.40392648792191654,0.3435049942240127,0.4660487766998284,present
70,0.41792596878614896,0.3564922508501172,0.48050529936957315,absent
71,0.4028000118485675,0.3425042117076517,0.4653211533476962,present
71,0.4162370516632586,0.3542184993125154,0.4782576558345655,absent
72,0.4016276503405269,0.3412111171336552,0.464191037159207,present
72,0.41443246304550146,0.35271305901880295,0.4769417700269007,absent
73,0.4004817751977705,0.3399114313144178,0.46305486403636487,present
73,0.4127388398122961,0.3510438188533535,0.47510628209569783,absent
74,0.39934083686427224,0.3378261605503399,0.4611475175702724,present
74,0.41104006832364365,0.34949617638755975,0.4737022097529577,absent
75,0.39825563398508634,0.3359744448004585,0.45938626258140647,present
75,0.40938239487869804,0.3481908273707207,0.4726356677427603,absent
76,0.3971123913629871,0.3349903880579177,0.45856159279302455,present
76,0.40770184100111295,0.3457867700361123,0.47048734018941885,absent
77,0.3959857070666505,0.3353128158300308,0.459146150940729,present
77,0.4061037983695793,0.3436094686580902,0.4682915585560959,absent
78,0.3948971025168915,0.3341881745002119,0.4580887415631342,present
78,0.40451203463499213,0.34228183231511566,0.46707177409426404,absent
79,0.39369146951238887,0.3328171482343713,0.45678486131614715,present
79,0.4029899121129246,0.34032339034149683,0.46518237441147275,absent
80,0.39258547343464917,0.3315972104007448,0.45566617801736287,present
80,0.4013969339828192,0.33869833164401875,0.463666626532569,absent
81,0.3914404791384124,0.33089715371649236,0.45511586126566994,present
81,0.39986358292575946,0.3370395882952201,0.4621295153299109,absent
82,0.3903455691446043,0.3295458670835235,0.4539032784730873,present
82,0.3983145091711208,0.33563447357891546,0.460714702266314,absent
83,0.3892073529744854,0.3286618437931193,0.4531732926830925,present
83,0.39682749274400025,0.33410633130389383,0.45933630155308164,absent
84,0.38815832421575674,0.3282053066595001,0.4529606453827613,present
84,0.39538028121357816,0.33324516512386076,0.4585601294287777,absent
85,0.3870339149717123,0.3270786217533925,0.4519408546795127,present
85,0.39389157303146566,0.33183678397103605,0.45714800811430856,absent
86,0.38592729952022153,0.326178905826079,0.4511272382196146,present
86,0.3924647967147585,0.33009321283260146,0.4556497499363149,absent
87,0.3848871355454294,0.3237412539704894,0.44857118099954796,present
87,0.39102199148245953,0.32911148775168053,0.45500869200581184,absent
88,0.38384934150155425,0.3226188466200705,0.4474600494344908,present
88,0.3896567171902329,0.32562527962123033,0.45149185217314886,absent
89,0.38279187013429,0.3220513151627554,0.4471122597234744,present
89,0.38823771372503574,0.3244463172127996,0.4505161345652568,absent
90,0.38173631809991826,0.32039619245147055,0.4456296907508982,present
90,0.3868208108103481,0.32285940172457944,0.44909872333136874,absent
91,0.380667670465956,0.3198178954038577,0.44525223352409726,present
91,0.3854772790540172,0.32158380271601517,0.44799438656173046,absent
92,0.3796085656698471,0.3183061236673602,0.4437951814959349,present
92,0.3841965138870778,0.3206467476483272,0.4472720210038425,absent
93,0.3785407294767084,0.3169386374482707,0.442498009566342,present
93,0.38284754238872776,0.32185875779123096,0.44909942954323795,absent
94,0.37744986060079916,0.3161192622827097,0.44173981413610214,present
94,0.38157992924887063,0.31764361574141664,0.44451417561717294,absent
95,0.3763719395532412,0.3147948242920247,0.44062129680587175,present
95,0.3802890183299538,0.3197536797829029,0.4471282653287254,absent
96,0.37527667394322123,0.3141472755570589,0.44020136304582347,present
96,0.3790411329585429,0.31902160564742943,0.4466991866823953,absent
97,0.37424622207655844,0.3129603498648554,0.43915001217073274,present
97,0.37783773501899376,0.3168743851014933,0.44440580781160166,absent
98,0.37319900090467695,0.3118516632546875,0.43817122913054574,present
98,0.3766143209714498,0.3149028664445487,0.4422719123240709,absent
99,0.3721122376318591,0.3111516932768382,0.4376166222373157,present
99,0.375419969774802,0.3146822827972851,0.4423334807501041,absent
100,0.3711074068904414,0.31004653262312176,0.4365475580293261,present
100,0.3742874704341948,0.313048541586043,0.4408220646694895,absent
101,0.3701824100397002,0.3092258629218277,0.4360227360998931,present
101,0.3731337863874361,0.31073427533046327,0.4384737680357112,absent
102,0.3692006934164108,0.3084690305033658,0.43549436386259816,present
102,0.37198353422522656,0.3098407190009453,0.43780280865257826,absent
103,0.36818117060921673,0.30743453343314886,0.43458048451630976,present
103,0.37090406038319934,0.30783578548235524,0.43577026971894295,absent
104,0.367227458641501,0.30656406756346294,0.43391915218169136,present
104,0.3698570068185721,0.30622031597415833,0.43449239304000375,absent
105,0.36624487512680565,0.3054861029965551,0.43297844510793304,present
105,0.3688758727049669,0.30651860993940006,0.43525185567117924,absent
106,0.3653133961179322,0.3051700894247504,0.43297552600881656,present
106,0.3678213901935781,0.3059349788874212,0.4350365069456241,absent
107,0.3643943048115504,0.3029855398509223,0.43077783438916467,present
107,0.3668713762785497,0.304790680458937,0.4341246472279106,absent
108,0.36343103056671267,0.3023612250879906,0.43040470056650604,present
108,0.36586258225863505,0.30379330950461675,0.4332536918498497,absent
109,0.36251821585582616,0.30093426678479235,0.42921225604005153,present
109,0.36493396094139813,0.30314461537023685,0.43292610752203325,absent
110,0.3616361972481204,0.3010432379187263,0.42954872027506613,present
110,0.3639692854096176,0.3023112018503642,0.43247559817653064,absent
111,0.3607624906128906,0.2996331880193247,0.4283616854048588,present
111,0.3630503048719283,0.300645851266462,0.4313570155621629,absent
112,0.35981697222548864,0.298276169637659,0.427055809464225,present
112,0.3621656305663243,0.29892312982236,0.4297886281132276,absent
113,0.35900199750071654,0.29730913678480264,0.4263033346691201,present
113,0.36127501296229136,0.29801372096721723,0.4293103365648327,absent
114,0.3581241146624941,0.2960784122105157,0.4252100434733084,present
114,0.3605097214085875,0.29741816231270374,0.4290755853725081,absent
115,0.3572006653148178,0.2950005289069454,0.42425388484318016,present
115,0.3596923607968265,0.2964680121379852,0.42825754661730464,absent
116,0.3563054742444906,0.29583399092048485,0.42564929067662427,present
116,0.3588988280652125,0.29541947650798583,0.4274784341720866,absent
117,0.3554406330441364,0.2945317796581547,0.4244481199753096,present
117,0.3581968072698156,0.2945255520334961,0.4268427916565702,absent
118,0.35454711457430177,0.2933260593503712,0.4233877448586615,present
118,0.3574808691775607,0.2941750810852448,0.42711210599753185,absent
119,0.3537012668449817,0.29118039749472774,0.42141223737855776,present
119,0.3567687299351099,0.2942855667738164,0.42787719816098896,absent
120,0.35289192842694783,0.29043377448297053,0.4209018574666237,present
120,0.35607204895636446,0.29340267758540045,0.4271609339828265,absent
121,0.35203136258089934,0.2892605761335688,0.41991545365378025,present
121,0.3553768124735126,0.2923129099401346,0.4264909457311849,absent
122,0.35113591865337485,0.289373785809311,0.42037703438601887,present
122,0.3546925423009782,0.291542415878304,0.42627974388556616,absent
123,0.3502901032933624,0.289100793144045,0.4202651709001166,present
123,0.3540594868113455,0.2889830912005055,0.42358040987384477,absent
124,0.3495017276877764,0.28797372231324375,0.4192203892062637,present
124,0.3534678992806485,0.28929023780442786,0.4242780483308356,absent
125,0.3487185462146004,0.2874682659605253,0.4188904451164829,present
