contrast,midtime,estimate,lower.HPD,upper.HPD
present effect,55,-0.08225744670417344,-0.24190313374094075,0.08733007985724073
absent effect,56,0.08085939617447922,-0.07941478056785442,0.25127620844894205
present effect,56,-0.08085939617447922,-0.25127620844894205,0.07941478056785442
absent effect,57,0.07951643243096157,-0.08176549275193104,0.249881011841535
present effect,57,-0.07951643243096157,-0.249881011841535,0.08176549275193104
absent effect,58,0.07834784535945517,-0.08115928065141925,0.2515797638334325
present effect,58,-0.07834784535945517,-0.2515797638334325,0.08115928065141925
absent effect,59,0.07730866036474424,-0.08477069776050031,0.2488275317739057
present effect,59,-0.07730866036474424,-0.2488275317739057,0.08477069776050031
absent effect,60,0.07623795459201128,-0.08502605868001124,0.24940999127471278
present effect,60,-0.07623795459201128,-0.24940999127471278,0.08502605868001124
absent effect,61,0.07527804886904857,-0.09060340420672545,0.24501985228894552
present effect,61,-0.07527804886904857,-0.24501985228894552,0.09060340420672545
absent effect,62,0.07400264340273527,-0.09056605718137371,0.24629313587625745
present effect,62,-0.07400264340273527,-0.24629313587625745,0.09056605718137371
absent effect,63,0.0727781802825533,-0.09140142625878732,0.2463394221224394
present effect,63,-0.0727781802825533,-0.2463394221224394,0.09140142625878732
absent effect,64,0.07160564177405437,-0.09138551202013971,0.2473213902632708
present effect,64,-0.07160564177405437,-0.2473213902632708,0.09138551202013971
absent effect,65,0.07044048443655176,-0.09484898474889894,0.2449805998637139
present effect,65,-0.07044048443655176,-0.2449805998637139,0.09484898474889894
absent effect,66,0.0694876781659789,-0.09596133556306574,0.2448069645207092
present effect,66,-0.0694876781659789,-0.2448069645207092,0.09596133556306574
absent effect,67,0.0685274117862966,-0.1001075821852685,0.24127949110174593
present effect,67,-0.0685274117862966,-0.24127949110174593,0.1001075821852685
absent effect,68,0.0675022578521764,-0.1026014837454178,0.23948686830731247
present effect,68,-0.0675022578521764,-0.23948686830731247,0.1026014837454178
absent effect,69,0.06634581977268694,-0.10428040484215649,0.2386590752608279
present effect,69,-0.06634581977268694,-0.2386590752608279,0.10428040484215649
absent effect,70,0.06552232467534186,-0.10584339755849213,0.2380152747830591
present effect,70,-0.06552232467534186,-0.2380152747830591,0.10584339755849213
absent effect,71,0.0643439097748585,-0.10747029192302113,0.23758255747466
present effect,71,-0.0643439097748585,-0.23758255747466,0.10747029192302113
absent effect,72,0.06335941471601977,-0.10862659285020201,0.2377773726336186
present effect,72,-0.06335941471601977,-0.2377773726336186,0.10862659285020201
absent effect,73,0.062465756728222584,-0.10974843123454692,0.23813539413649593
present effect,73,-0.062465756728222584,-0.23813539413649593,0.10974843123454692
absent effect,74,0.06151276913032584,-0.11018231790414382,0.2389299492047374
present effect,74,-0.06151276913032584,-0.2389299492047374,0.11018231790414382
absent effect,75,0.06057177860373235,-0.11092682639690825,0.23939122096003831
present effect,75,-0.06057177860373235,-0.23939122096003831,0.11092682639690825
absent effect,76,0.05975642596344538,-0.11183367230124386,0.239500259126883
present effect,76,-0.05975642596344538,-0.239500259126883,0.11183367230124386
absent effect,77,0.0590787400056337,-0.11790594612815802,0.23428493858475857
present effect,77,-0.0590787400056337,-0.23428493858475857,0.11790594612815802
absent effect,78,0.05829867010314038,-0.11986099408222639,0.23322030469646773
present effect,78,-0.05829867010314038,-0.23322030469646773,0.11986099408222639
absent effect,79,0.05741724546296048,-0.12299899655716437,0.2311673588730191
present effect,79,-0.05741724546296048,-0.2311673588730191,0.12299899655716437
absent effect,80,0.05669788136470043,-0.12247442829118732,0.23230883003960864
present effect,80,-0.05669788136470043,-0.23230883003960864,0.12247442829118732
absent effect,81,0.055970003150714986,-0.12599317754885855,0.2298300458599028
present effect,81,-0.055970003150714986,-0.2298300458599028,0.12599317754885855
absent effect,82,0.055058307556090494,-0.12573518904232506,0.23131997719834518
present effect,82,-0.055058307556090494,-0.23131997719834518,0.12573518904232506
absent effect,83,0.05418784506516713,-0.12738519370463985,0.23067374524586312
present effect,83,-0.05418784506516713,-0.23067374524586312,0.12738519370463985
absent effect,84,0.05337636433641363,-0.1311016038345262,0.2281173166395215
present effect,84,-0.05337636433641363,-0.2281173166395215,0.1311016038345262
absent effect,85,0.05262162317759493,-0.12909027533985024,0.23096028810910546
present effect,85,-0.05262162317759493,-0.23096028810910546,0.12909027533985024
absent effect,86,0.052074359183947386,-0.1306360560378647,0.23022957429996677
present effect,86,-0.052074359183947386,-0.23022957429996677,0.1306360560378647
absent effect,87,0.05140135751689504,-0.13188012610489677,0.22986994663945692
present effect,87,-0.05140135751689504,-0.22986994663945692,0.13188012610489677
absent effect,88,0.05081430590797284,-0.1336381595727224,0.22942031017197073
present effect,88,-0.05081430590797284,-0.22942031017197073,0.1336381595727224
absent effect,89,0.05028039633130975,-0.13746769547108625,0.2266276966978593
present effect,89,-0.05028039633130975,-0.2266276966978593,0.13746769547108625
absent effect,90,0.04980433084483522,-0.1385895580512852,0.2265041396526773
present effect,90,-0.04980433084483522,-0.2265041396526773,0.1385895580512852
absent effect,91,0.049468656445723104,-0.13765390354606793,0.22806092578982157
present effect,91,-0.049468656445723104,-0.22806092578982157,0.13765390354606793
absent effect,92,0.04896527435166575,-0.13993672622590364,0.22689788405221384
present effect,92,-0.04896527435166575,-0.22689788405221384,0.13993672622590364
absent effect,93,0.04848121898795968,-0.1434053751854844,0.22458653892668318
present effect,93,-0.04848121898795968,-0.22458653892668318,0.1434053751854844
absent effect,94,0.04788504033874262,-0.13330598359232781,0.23537136203392342
present effect,94,-0.04788504033874262,-0.23537136203392342,0.13330598359232781
absent effect,95,0.04741480114816125,-0.13270245248954987,0.23687065084012082
present effect,95,-0.04741480114816125,-0.23687065084012082,0.13270245248954987
absent effect,96,0.04721992335457572,-0.13833236738559085,0.23181731117035426
present effect,96,-0.04721992335457572,-0.23181731117035426,0.13833236738559085
absent effect,97,0.046934434116436954,-0.13438988250263073,0.23662950377864506
present effect,97,-0.046934434116436954,-0.23662950377864506,0.13438988250263073
absent effect,98,0.046521303355087223,-0.13545234983754287,0.23675153967333878
present effect,98,-0.046521303355087223,-0.23675153967333878,0.13545234983754287
absent effect,99,0.04638940658408229,-0.1441888739080761,0.22855836394336856
present effect,99,-0.04638940658408229,-0.22855836394336856,0.1441888739080761
absent effect,100,0.04606142194245705,-0.14496508676929995,0.22871058590633064
present effect,100,-0.04606142194245705,-0.22871058590633064,0.14496508676929995
absent effect,101,0.045688108486127726,-0.14831005235216804,0.2261774063947457
present effect,101,-0.045688108486127726,-0.2261774063947457,0.14831005235216804
absent effect,102,0.045426120015459176,-0.14786132470803287,0.22770612086641934
present effect,102,-0.045426120015459176,-0.22770612086641934,0.14786132470803287
absent effect,103,0.045314108029522016,-0.14540346780064767,0.2312655939919224
present effect,103,-0.045314108029522016,-0.2312655939919224,0.14540346780064767
absent effect,104,0.04499723464415983,-0.1445384816520356,0.23323365952395966
present effect,104,-0.04499723464415983,-0.23323365952395966,0.1445384816520356
absent effect,105,0.04479834034732999,-0.14811047001072317,0.23039735434303482
present effect,105,-0.04479834034732999,-0.23039735434303482,0.14811047001072317
absent effect,106,0.044631633778866864,-0.149194500347507,0.23039163557805042
present effect,106,-0.044631633778866864,-0.23039163557805042,0.149194500347507
absent effect,107,0.04451152817207149,-0.1474962741650512,0.233034361637919
present effect,107,-0.04451152817207149,-0.233034361637919,0.1474962741650512
absent effect,108,0.04458453008511386,-0.1490614460591767,0.23252840872956254
present effect,108,-0.04458453008511386,-0.23252840872956254,0.1490614460591767
absent effect,109,0.04442163284481171,-0.1475570175223011,0.23522714045941032
present effect,109,-0.04442163284481171,-0.23522714045941032,0.1475570175223011
absent effect,110,0.04443905716146408,-0.1455816360745467,0.23813580352107194
present effect,110,-0.04443905716146408,-0.23813580352107194,0.1455816360745467
absent effect,111,0.044467783366399616,-0.14778013432297774,0.23706414060573763
present effect,111,-0.044467783366399616,-0.23706414060573763,0.14778013432297774
absent effect,112,0.044388597517230836,-0.14338236273540225,0.2421882018064775
present effect,112,-0.044388597517230836,-0.2421882018064775,0.14338236273540225
absent effect,113,0.044453230365923996,-0.14193972132831256,0.24445386383133286
present effect,113,-0.044453230365923996,-0.24445386383133286,0.14193972132831256
absent effect,114,0.04458505824446148,-0.14231287012104224,0.24475096404100527
present effect,114,-0.04458505824446148,-0.24475096404100527,0.14231287012104224
absent effect,115,0.04470137365952523,-0.14265013226977347,0.24543860085269426
present effect,115,-0.04470137365952523,-0.24543860085269426,0.14265013226977347
absent effect,116,0.04490996957651147,-0.14468615880280883,0.2444089721096878
present effect,116,-0.04490996957651147,-0.2444089721096878,0.14468615880280883
absent effect,117,0.0450556945267348,-0.14602793303467815,0.2441482130560691
present effect,117,-0.0450556945267348,-0.2441482130560691,0.14602793303467815
absent effect,118,0.04516924045768751,-0.1450268868758614,0.2458910140122186
present effect,118,-0.04516924045768751,-0.2458910140122186,0.1450268868758614
absent effect,119,0.045365998593735087,-0.14665420897945836,0.2454190081428832
present effect,119,-0.045365998593735087,-0.2454190081428832,0.14665420897945836
absent effect,120,0.045515937891919545,-0.14793907777054272,0.24521497716712876
present effect,120,-0.045515937891919545,-0.24521497716712876,0.14793907777054272
absent effect,121,0.04592462180536061,-0.14792085757151135,0.24615790281165015
present effect,121,-0.04592462180536061,-0.24615790281165015,0.14792085757151135
absent effect,122,0.04629114218522641,-0.1481241725910554,0.24715685927721598
present effect,122,-0.04629114218522641,-0.24715685927721598,0.1481241725910554
absent effect,123,0.04670910137895834,-0.1529527998529977,0.2430613720953681
present effect,123,-0.04670910137895834,-0.2430613720953681,0.1529527998529977
absent effect,124,0.047201515771237657,-0.15313192529581743,0.24376581264944877
present effect,124,-0.047201515771237657,-0.24376581264944877,0.15313192529581743
absent effect,125,0.04751247946392429,-0.15221769444747912,0.245538894852652
present effect,125,-0.04751247946392429,-0.245538894852652,0.15221769444747912
absent effect,126,0.047939830186151736,-0.15270590360698255,0.24624232722728612
present effect,126,-0.047939830186151736,-0.24624232722728612,0.15270590360698255
absent effect,127,0.04836992935602827,-0.15506842056246578,0.2453113859462525
present effect,127,-0.04836992935602827,-0.2453113859462525,0.15506842056246578
absent effect,128,0.04884739496763998,-0.15474191784302946,0.24649561587472527
present effect,128,-0.04884739496763998,-0.24649561587472527,0.15474191784302946
absent effect,129,0.04930803879495247,-0.15436145727679138,0.24812708314959664
present effect,129,-0.04930803879495247,-0.24812708314959664,0.15436145727679138
absent effect,130,0.0497429833739798,-0.14893312334616748,0.2547279663698905
present effect,130,-0.0497429833739798,-0.2547279663698905,0.14893312334616748
absent effect,131,0.05044236164187087,-0.14912401852964977,0.25559938849820835
present effect,131,-0.05044236164187087,-0.25559938849820835,0.14912401852964977
absent effect,132,0.051195994960790865,-0.14550579968033966,0.2603527562566024
present effect,132,-0.051195994960790865,-0.2603527562566024,0.14550579968033966
absent effect,133,0.05168853642326177,-0.14765404912986274,0.2595971649711382
present effect,133,-0.05168853642326177,-0.2595971649711382,0.14765404912986274
absent effect,134,0.052223097580589094,-0.1594971096327059,0.24845436920503222
present effect,134,-0.052223097580589094,-0.24845436920503222,0.1594971096327059
absent effect,135,0.05287211373241868,-0.15805343065455066,0.2506878109975975
present effect,135,-0.05287211373241868,-0.2506878109975975,0.15805343065455066
absent effect,136,0.05352373250212526,-0.1571960203531258,0.2525523760021192
present effect,136,-0.05352373250212526,-0.2525523760021192,0.1571960203531258
absent effect,137,0.054108498359300636,-0.15539023914255295,0.2554520736327832
present effect,137,-0.054108498359300636,-0.2554520736327832,0.15539023914255295
absent effect,138,0.054594971891259864,-0.15410354638044774,0.25734253972476884
present effect,138,-0.054594971891259864,-0.25734253972476884,0.15410354638044774
absent effect,139,0.05544300076739337,-0.15626634660228422,0.2560586077783793
present effect,139,-0.05544300076739337,-0.2560586077783793,0.15626634660228422
absent effect,140,0.056142412113377976,-0.15561102771072446,0.2572725534830715
present effect,140,-0.056142412113377976,-0.2572725534830715,0.15561102771072446
absent effect,141,0.057016185667891364,-0.1507451985753728,0.2629136897525571
present effect,141,-0.057016185667891364,-0.2629136897525571,0.1507451985753728
absent effect,142,0.05785581383038257,-0.14974477988965254,0.26449384775199714
present effect,142,-0.05785581383038257,-0.26449384775199714,0.14974477988965254
absent effect,143,0.05865954865481318,-0.1492189946900302,0.26602952849507194
present effect,143,-0.05865954865481318,-0.26602952849507194,0.1492189946900302
absent effect,144,0.05948769322408478,-0.14433887107385415,0.2718002960328517
present effect,144,-0.05948769322408478,-0.2718002960328517,0.14433887107385415
absent effect,145,0.06007145096602946,-0.14847902843715785,0.26844630004834835
present effect,145,-0.06007145096602946,-0.26844630004834835,0.14847902843715785
absent effect,146,0.06084006984535505,-0.14323935114807732,0.2741752828051417
present effect,146,-0.06084006984535505,-0.2741752828051417,0.14323935114807732
absent effect,147,0.06171972216353917,-0.14368685266247463,0.2745489807205016
present effect,147,-0.06171972216353917,-0.2745489807205016,0.14368685266247463
absent effect,148,0.0629759440063125,-0.14259404432528955,0.27616781850730776
present effect,148,-0.0629759440063125,-0.27616781850730776,0.14259404432528955
absent effect,149,0.0639867700352475,-0.14208273346529343,0.27768949437255297
present effect,149,-0.0639867700352475,-0.27768949437255297,0.14208273346529343
absent effect,150,0.06494779410941094,-0.14333840627309882,0.27784755744138667
present effect,150,-0.06494779410941094,-0.27784755744138667,0.14333840627309882
absent effect,151,0.06602887954079642,-0.13986738933832232,0.28228329778610695
present effect,151,-0.06602887954079642,-0.28228329778610695,0.13986738933832232
absent effect,152,0.06715213128107908,-0.13859599653645516,0.2847279182108447
present effect,152,-0.06715213128107908,-0.2847279182108447,0.13859599653645516
absent effect,153,0.06822939607331262,-0.145018874520275,0.27954004454347847
present effect,153,-0.06822939607331262,-0.27954004454347847,0.145018874520275
absent effect,154,0.0693734073811828,-0.14581099483929433,0.2794100907087037
present effect,154,-0.0693734073811828,-0.2794100907087037,0.14581099483929433
absent effect,155,0.07024829411902678,-0.14400265338797424,0.28189691499842595
present effect,155,-0.07024829411902678,-0.28189691499842595,0.14400265338797424
absent effect,156,0.07119633744695661,-0.14184817758554158,0.28493938393608564
present effect,156,-0.07119633744695661,-0.28493938393608564,0.14184817758554158
absent effect,157,0.0721781151244058,-0.1387859361790787,0.28887313953181365
present effect,157,-0.0721781151244058,-0.28887313953181365,0.1387859361790787
absent effect,158,0.07317778147654938,-0.1363785884724948,0.2922923327892533
present effect,158,-0.07317778147654938,-0.2922923327892533,0.1363785884724948
absent effect,159,0.07425218255592031,-0.13638674263837747,0.2933437869985207
present effect,159,-0.07425218255592031,-0.2933437869985207,0.13638674263837747
absent effect,160,0.07536838310810173,-0.13621942701512016,0.29453270995337444
present effect,160,-0.07536838310810173,-0.29453270995337444,0.13621942701512016
absent effect,161,0.07637591375648767,-0.1352010527018423,0.2969043939428905
present effect,161,-0.07637591375648767,-0.2969043939428905,0.1352010527018423
absent effect,162,0.07729211569926164,-0.13663873161529966,0.2969206563935185
present effect,162,-0.07729211569926164,-0.2969206563935185,0.13663873161529966
absent effect,163,0.07831426177454975,-0.13975301846212423,0.2946875452009231
present effect,163,-0.07831426177454975,-0.2946875452009231,0.13975301846212423
absent effect,164,0.07935116070936413,-0.13766548044063218,0.29799507886911425
present effect,164,-0.07935116070936413,-0.29799507886911425,0.13766548044063218
absent effect,165,0.08037250442720341,-0.13716707003195489,0.29954557681211735
present effect,165,-0.08037250442720341,-0.29954557681211735,0.13716707003195489
absent effect,166,0.08139777309807417,-0.13350907713651733,0.304119567249302
present effect,166,-0.08139777309807417,-0.304119567249302,0.13350907713651733
absent effect,167,0.08239826760281999,-0.13413071565684181,0.3047681105181673
present effect,167,-0.08239826760281999,-0.3047681105181673,0.13413071565684181
absent effect,168,0.08346496461609175,-0.13191807464936567,0.3079655539850737
present effect,168,-0.08346496461609175,-0.3079655539850737,0.13191807464936567
absent effect,169,0.08453048715738466,-0.13040343993817027,0.31111586523695445
present effect,169,-0.08453048715738466,-0.31111586523695445,0.13040343993817027
absent effect,170,0.08577703275630189,-0.13112883416976667,0.3114452823748813
present effect,170,-0.08577703275630189,-0.3114452823748813,0.13112883416976667
absent effect,171,0.08674155176462048,-0.13168530225679184,0.3124500967370868
present effect,171,-0.08674155176462048,-0.3124500967370868,0.13168530225679184
absent effect,172,0.08788004720813716,-0.12855049671725202,0.316615985206024
present effect,172,-0.08788004720813716,-0.316615985206024,0.12855049671725202
absent effect,173,0.08886601657958379,-0.12803337480317933,0.3184811491934698
present effect,173,-0.08886601657958379,-0.3184811491934698,0.12803337480317933
absent effect,174,0.08972233965950659,-0.12761591468425065,0.3199691796069192
present effect,174,-0.08972233965950659,-0.3199691796069192,0.12761591468425065
absent effect,175,0.0908693046156431,-0.12649810021168095,0.32193690325576907
present effect,175,-0.0908693046156431,-0.32193690325576907,0.12649810021168095
absent effect,176,0.09195479042445012,-0.1275801573933504,0.3225349715922723
present effect,176,-0.09195479042445012,-0.3225349715922723,0.1275801573933504
absent effect,177,0.09282070599276836,-0.12784669255779818,0.3241207035980972
present effect,177,-0.09282070599276836,-0.3241207035980972,0.12784669255779818
absent effect,178,0.09382665086756084,-0.12775786846611262,0.32592803141741117
present effect,178,-0.09382665086756084,-0.32592803141741117,0.12775786846611262
absent effect,179,0.09458867403526666,-0.12495430835036131,0.33073541872529366
present effect,179,-0.09458867403526666,-0.33073541872529366,0.12495430835036131
absent effect,180,0.09565652532444616,-0.1259842011450398,0.3315736355005188
present effect,180,-0.09565652532444616,-0.3315736355005188,0.1259842011450398
absent effect,181,0.09653284874331142,-0.12417522201970069,0.334649887181735
present effect,181,-0.09653284874331142,-0.334649887181735,0.12417522201970069
absent effect,182,0.09767656402089704,-0.123046040923227,0.3376692758145803
present effect,182,-0.09767656402089704,-0.3376692758145803,0.123046040923227
absent effect,183,0.09880424633562024,-0.12292810181186609,0.3396606040695541
present effect,183,-0.09880424633562024,-0.3396606040695541,0.12292810181186609
absent effect,184,0.09943453321883722,-0.1247832425137658,0.339573528872903
present effect,184,-0.09943453321883722,-0.339573528872903,0.1247832425137658
absent effect,185,0.10018052875695899,-0.1259811732097756,0.33989551084288583
present effect,185,-0.10018052875695899,-0.33989551084288583,0.1259811732097756
absent effect,186,0.10093420007906809,-0.12128432563244333,0.34700357448259234
present effect,186,-0.10093420007906809,-0.34700357448259234,0.12128432563244333
absent effect,187,0.10172706233312348,-0.12453628379757423,0.3454029071455745
present effect,187,-0.10172706233312348,-0.3454029071455745,0.12453628379757423
absent effect,188,0.1024054425578747,-0.12412522833972024,0.3476785803590278
present effect,188,-0.1024054425578747,-0.3476785803590278,0.12412522833972024
absent effect,189,0.10320034787826776,-0.12682036132132735,0.34671978672012516
present effect,189,-0.10320034787826776,-0.34671978672012516,0.12682036132132735
absent effect,190,0.1038948393674514,-0.12621703596154615,0.3493250681749611
present effect,190,-0.1038948393674514,-0.3493250681749611,0.12621703596154615
absent effect,191,0.10469435882616138,-0.12746671259597295,0.35005020587820146
present effect,191,-0.10469435882616138,-0.35005020587820146,0.12746671259597295
absent effect,192,0.1056582365816022,-0.12674334866592846,0.3527634412678793
present effect,192,-0.1056582365816022,-0.3527634412678793,0.12674334866592846
absent effect,193,0.10631205854052456,-0.12716516347830228,0.3541090560983633
present effect,193,-0.10631205854052456,-0.3541090560983633,0.12716516347830228
absent effect,194,0.10713764227558596,-0.12685532627667306,0.3561258538490517
present effect,194,-0.10713764227558596,-0.3561258538490517,0.12685532627667306
absent effect,195,0.10769788217793676,-0.12409075377708542,0.3605328625552799
present effect,195,-0.10769788217793676,-0.3605328625552799,0.12409075377708542
absent effect,196,0.10822877080669178,-0.12390786669525562,0.36288903648036624
present effect,196,-0.10822877080669178,-0.36288903648036624,0.12390786669525562
absent effect,197,0.10916122741528847,-0.124092505155757,0.36463199954969205
present effect,197,-0.10916122741528847,-0.36463199954969205,0.124092505155757
absent effect,198,0.10966530239245537,-0.12525530809465302,0.36543309396279033
present effect,198,-0.10966530239245537,-0.36543309396279033,0.12525530809465302
