x,predicted,conf.low,conf.high,group
0,0.7176203498543231,0.5924930169002517,0.8211885663112238,present
0,0.6208229962066758,0.41856010244732106,0.782989172243531,absent
1,0.7161305893843134,0.5903488650791907,0.8192517053150371,present
1,0.6184684943564127,0.4169620300657923,0.7807103876279823,absent
2,0.7145949642391249,0.589516520496185,0.818201018475919,present
2,0.6161198171429728,0.4168773437617261,0.7798528801776119,absent
3,0.7131446965194094,0.5891236110709864,0.8173663928584672,present
3,0.6138428894571616,0.4180710105489592,0.7790467400349828,absent
4,0.7115736235568427,0.5819743316176638,0.8124648369823562,present
4,0.6116392311314426,0.41555959174194146,0.7761464573961236,absent
5,0.7099709882169645,0.5805096125405614,0.8110776516010423,present
5,0.6094197766760985,0.41395773692434035,0.7740547463599258,absent
6,0.7084354552023769,0.5786084937834178,0.8095412423154036,present
6,0.6071669610562439,0.4125722340768008,0.7724728714587824,absent
7,0.706866776701226,0.5798047456236937,0.8098875401102369,present
7,0.6049236594829668,0.4094955377979994,0.7693344512638177,absent
8,0.7051896888896125,0.5785507101181988,0.8087193031624995,present
8,0.6025136537594414,0.40727093916317686,0.7668335973129531,absent
9,0.7033964758079818,0.577523062240453,0.8076386021043507,present
9,0.6004306228389329,0.4055440345161329,0.7646490278473659,absent
10,0.7018476654022406,0.5755497086081568,0.8060921103815021,present
10,0.598248527976874,0.4038542553835923,0.7627161192852334,absent
11,0.7001236222405184,0.5751926362226026,0.8054094077777235,present
11,0.5960299431202138,0.4059834340249378,0.7634054874435711,absent
12,0.6985808159819548,0.5713201078808383,0.8026261797583404,present
12,0.5936569489197794,0.40346915238139924,0.7608716566649466,absent
13,0.6969973227442313,0.5695131558014896,0.8011190317111239,present
13,0.5913137497391524,0.4001225036699258,0.7574428366109728,absent
14,0.6953768019074469,0.5664205730727123,0.7988274075135022,present
14,0.5891062172328158,0.39873438636178155,0.7555979194413481,absent
15,0.6937610690337225,0.5642218259500833,0.7971335300573442,present
15,0.5868263688518944,0.39687597697844795,0.7535102581744093,absent
16,0.6921938404724978,0.5629017670807756,0.7960089369217621,present
16,0.5845004495934877,0.3961916203543547,0.7523274072238926,absent
17,0.6904399230435421,0.5646572872511442,0.7969599838723411,present
17,0.5822500341418654,0.3954496008717208,0.7512128304796102,absent
18,0.6887789658210393,0.56149774664972,0.7944502866593578,present
18,0.5798716433960199,0.3929562402499466,0.7483115195402118,absent
19,0.6871495343335003,0.5597626231239914,0.7930484300804965,present
19,0.5775828458061059,0.3903995075743958,0.7457087395676252,absent
