contrast,midtime,estimate,lower.HPD,upper.HPD
present effect,16,0.23677302221249505,-0.2173836980407725,0.6838340892490367
absent effect,17,-0.23767677559335493,-0.6836480343668699,0.21587346526131995
present effect,17,0.23767677559335493,-0.21587346526131995,0.6836480343668699
absent effect,18,-0.23831919042299343,-0.6831415831325514,0.21477274072181907
present effect,18,0.23831919042299343,-0.21477274072181907,0.6831415831325514
absent effect,19,-0.2389800445946872,-0.6829856823950824,0.21284661147300504
present effect,19,0.2389800445946872,-0.21284661147300504,0.6829856823950824
absent effect,20,-0.23984489668415404,-0.6857295953532309,0.20898096951667608
present effect,20,0.23984489668415404,-0.20898096951667608,0.6857295953532309
absent effect,21,-0.24071375962000285,-0.6921286333805683,0.20104019767221024
present effect,21,0.24071375962000285,-0.20104019767221024,0.6921286333805683
absent effect,22,-0.2416583381681634,-0.6796564063372748,0.21223024605735297
present effect,22,0.2416583381681634,-0.21223024605735297,0.6796564063372748
absent effect,23,-0.24239341450248844,-0.6806267614794268,0.21027586402512405
present effect,23,0.24239341450248844,-0.21027586402512405,0.6806267614794268
absent effect,24,-0.24305944216198844,-0.6791516109416902,0.21093278394435297
present effect,24,0.24305944216198844,-0.21093278394435297,0.6791516109416902
absent effect,25,-0.24409082964068718,-0.6913004676183301,0.19841222725258278
present effect,25,0.24409082964068718,-0.19841222725258278,0.6913004676183301
absent effect,26,-0.24528436954245056,-0.6839491884927851,0.20432219477876742
present effect,26,0.24528436954245056,-0.20432219477876742,0.6839491884927851
absent effect,27,-0.24590828597554265,-0.6829629434301344,0.2052671643366752
present effect,27,0.24590828597554265,-0.2052671643366752,0.6829629434301344
absent effect,28,-0.24694387905729365,-0.6838360557423684,0.2037044864746183
present effect,28,0.24694387905729365,-0.2037044864746183,0.6838360557423684
absent effect,29,-0.24814691803638161,-0.684801756700553,0.20266717799259126
present effect,29,0.24814691803638161,-0.20266717799259126,0.684801756700553
absent effect,30,-0.24917655772575809,-0.6773392374139462,0.20915428113849416
present effect,30,0.24917655772575809,-0.20915428113849416,0.6773392374139462
absent effect,31,-0.24984953461816567,-0.6770615379540185,0.20898824278571965
present effect,31,0.24984953461816567,-0.20898824278571965,0.6770615379540185
absent effect,32,-0.250677114252246,-0.6839214501394641,0.20150936815196563
present effect,32,0.250677114252246,-0.20150936815196563,0.6839214501394641
absent effect,33,-0.2515918000240286,-0.6838241669545313,0.2018375364958731
present effect,33,0.2515918000240286,-0.2018375364958731,0.6838241669545313
absent effect,34,-0.2523104714892265,-0.6831467186980138,0.20334511043802844
present effect,34,0.2523104714892265,-0.20334511043802844,0.6831467186980138
absent effect,35,-0.25324959434241867,-0.6962864131240474,0.1897940785742398
present effect,35,0.25324959434241867,-0.1897940785742398,0.6962864131240474
absent effect,36,-0.254220878989174,-0.6830926735923878,0.20368761754784384
present effect,36,0.254220878989174,-0.20368761754784384,0.6830926735923878
absent effect,37,-0.25505792201508365,-0.6998017423452575,0.18713142793009255
present effect,37,0.25505792201508365,-0.18713142793009255,0.6998017423452575
absent effect,38,-0.25608431236679274,-0.697853047960737,0.18876553239209443
present effect,38,0.25608431236679274,-0.18876553239209443,0.697853047960737
absent effect,39,-0.2571283847380706,-0.6971485503350251,0.19028390777955684
present effect,39,0.2571283847380706,-0.19028390777955684,0.6971485503350251
absent effect,40,-0.25784048354982564,-0.6946081295023976,0.1931080621269949
present effect,40,0.25784048354982564,-0.1931080621269949,0.6946081295023976
absent effect,41,-0.25863285182434903,-0.7002280337049674,0.18874911138393619
present effect,41,0.25863285182434903,-0.18874911138393619,0.7002280337049674
absent effect,42,-0.2596685270964274,-0.6940940005867323,0.19581144107554305
present effect,42,0.2596685270964274,-0.19581144107554305,0.6940940005867323
absent effect,43,-0.2604082455450549,-0.7060951994229452,0.18427261004567758
present effect,43,0.2604082455450549,-0.18427261004567758,0.7060951994229452
absent effect,44,-0.2617640869498623,-0.7181802171883375,0.17287642801266134
present effect,44,0.2617640869498623,-0.17287642801266134,0.7181802171883375
absent effect,45,-0.2629429972551592,-0.7166651317654932,0.17421310130900433
present effect,45,0.2629429972551592,-0.17421310130900433,0.7166651317654932
absent effect,46,-0.26361677065020606,-0.7165950118984943,0.17446471658976698
present effect,46,0.26361677065020606,-0.17446471658976698,0.7165950118984943
absent effect,47,-0.2647872020384674,-0.7161791694056407,0.17639658017359888
present effect,47,0.2647872020384674,-0.17639658017359888,0.7161791694056407
absent effect,48,-0.26590038830992135,-0.7188238700492107,0.17444062179052278
present effect,48,0.26590038830992135,-0.17444062179052278,0.7188238700492107
absent effect,49,-0.2670558959623803,-0.7180552316173399,0.1759944059987893
present effect,49,0.2670558959623803,-0.1759944059987893,0.7180552316173399
absent effect,50,-0.26794649995628816,-0.7181069331505112,0.17576161046506206
present effect,50,0.26794649995628816,-0.17576161046506206,0.7181069331505112
